1,0
1,0
1,0.000483341527802304
1,0.00186692445065261
1,0.00405192390730343
1,0.00694129933103632
1,0.0104405473455079
1,0.0144583588886353
1,0.0189071834302748
1,0.0237037037601213
1,0.0287692253417543
1,0.0340299846608298
1,0.0394173813442678
1,0.0448681390975173
1,0.0503244007035097
1,0.0557337624548791
1,0.0610492534557428
1,0.0662292652362035
1,0.0712374370771898
1,0.0760425023507253
1,0.0806181010465447
1,0.0849425634854112
1,0.0889986700176092
1,0.0927733912767902
1,0.0962576133093295
1,0.0994458516320375
1,0.102335957990669
1,0.104928823302078
1,0.107228079967714
1,0.109239806448793
1,0.110972236696905
1,0.112435476740841
1,0.113641230443418
1,0.114602536163251
1,0.115333515787651
1,0.115849137345637
1,0.116164992165926
1,0.11629708731459
1,0.116261653831919
1,0.11607497108834
1,0.115753207395535
1,0.115312276841405
1,0.114767712166232
1,0.114134553362252
1,0.113427251559589
1,0.11265958765776
1,0.111844605073173
1,0.110994555898798
1,0.110120859711581
1,0.109234074215686
1,0.108343876874381
1,0.107459056659503
1,0.106587515034133
1,0.105736275280485
1,0.10491149929017
1,0.104118510947037
1,0.103361825252901
1,0.102645182372709
1,0.101971585807287
1,0.101343343937919
1,0.100762114226861
1,0.100228949400772
1,0.0997443449892446
1,0.0993082876374553
1,0.0989203036599
1,0.0985795073506111
1,0.0982846486136736
1,0.0980341595258411
1,0.0978261994901397
1,0.0976586986852107
1,0.097529399559444
1,0.0974358961614231
1,0.0973756711386187
1,0.0973461302744298
1,0.09734463446944
1,0.0973685291060148
1,0.0974151707660415
1,0.0974819512996504
1,0.0975663192681526
1,0.0976657988071834
1,0.097778005976195
1,0.0979006626780467
1,0.0980316082475764
1,0.0981688088207926
1,0.0983103646068012
1,0.0984545151929057
1,0.0985996430196065
1,0.0987442751666147
1,0.0988870835936259
1,0.0990268839806152
1,0.0991626333119523
1,0.0992934263468491
1,0.0994184911156798
1,0.099537183577697
1,0.0996489815707417
1,0.0997534781778541
1,0.0998503746293438
1,0.0999394728520182
1,0.100020667769989
1,0.100093939453906
